unit,s_adj,na_item,geo,time,values,nace_r2,p_adj,cpa2_1
CLV05_MEUR,SCA,Export,AT,2018-04-01,46409.4,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2018-01-01,45477.6,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2017-10-01,45021.9,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2017-07-01,44184.3,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2017-04-01,43842.5,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2017-01-01,42930.8,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2016-10-01,41720.9,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2016-07-01,42234.1,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2016-04-01,41457.9,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2016-01-01,41687.8,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2015-10-01,40533.6,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2015-07-01,40970.6,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2015-04-01,40357.8,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2015-01-01,40586.3,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2014-10-01,40147.3,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2014-07-01,39594.8,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2014-04-01,39113.1,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2014-01-01,38804.5,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2013-10-01,38625.2,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2013-07-01,38684.4,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2013-04-01,38415.7,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2013-01-01,37682.7,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2012-10-01,38414.8,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2012-07-01,38255.9,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2012-04-01,38051,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2012-01-01,37842.5,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2011-10-01,38013.2,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2011-07-01,37529,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2011-04-01,37454.3,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2011-01-01,37047.9,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2010-10-01,36665.5,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2010-07-01,36141.1,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2010-04-01,34968.1,NA,NA,NA
CLV05_MEUR,SCA,Export,AT,2010-01-01,33244.4,NA,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2022-04-01,11492.8,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2022-01-01,11420.3,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2021-10-01,11603.2,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2021-07-01,11490.1,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2021-04-01,11302,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2021-01-01,11072.4,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2020-10-01,10923.4,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2020-07-01,10736.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2020-04-01,10645,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2020-01-01,10928.4,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2019-10-01,11176.4,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2019-07-01,11230.2,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2019-04-01,11286.7,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2019-01-01,11306.8,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2018-10-01,11275.8,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2018-07-01,11142.3,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2018-04-01,11095.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2018-01-01,11050.6,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2017-10-01,11105.2,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2017-07-01,11049.5,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2017-04-01,11015.8,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2017-01-01,10988.2,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2016-10-01,10987.6,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2016-07-01,10919.6,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2016-04-01,10854.2,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2016-01-01,10814.8,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2015-10-01,10800.8,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2015-07-01,10724.5,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2015-04-01,10678.6,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2015-01-01,10679.1,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2014-10-01,10720.7,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2014-07-01,10672,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2014-04-01,10619.2,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2014-01-01,10579.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2013-10-01,10574.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2013-07-01,10567.3,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2013-04-01,10593.4,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2013-01-01,10716.5,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2012-10-01,10516.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2012-07-01,10593.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2012-04-01,10638.4,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2012-01-01,10643.1,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2011-10-01,10596,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2011-07-01,10510.6,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2011-04-01,10526.1,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2011-01-01,10572.3,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2010-10-01,10543.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2010-07-01,10514.6,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2010-04-01,10488.5,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddGov,AT,2010-01-01,10362.9,O-Q,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2022-04-01,16549.6,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2022-01-01,16355.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2021-10-01,16088.1,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2021-07-01,16044.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2021-04-01,15753.7,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2021-01-01,15590.6,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2020-10-01,15236.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2020-07-01,15001.6,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2020-04-01,12903.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2020-01-01,14970.9,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2019-10-01,15244,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2019-07-01,15452.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2019-04-01,15423.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2019-01-01,15569.7,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2018-10-01,15568.5,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2018-07-01,15324.5,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2018-04-01,15161.6,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2018-01-01,15058.7,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2017-10-01,14918,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2017-07-01,14732.9,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2017-04-01,14486.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2017-01-01,14410.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2016-10-01,14330.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2016-07-01,14114.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2016-04-01,14076.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2016-01-01,14022.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2015-10-01,13731.5,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2015-07-01,13636.1,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2015-04-01,13503.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2015-01-01,13406,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2014-10-01,13400.9,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2014-07-01,13544.5,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2014-04-01,13578.3,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2014-01-01,13368.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2013-10-01,13317.5,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2013-07-01,13191.8,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2013-04-01,13095.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2013-01-01,12986.7,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2012-10-01,13132.9,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2012-07-01,13233.2,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2012-04-01,13105.4,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2012-01-01,13069.9,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2011-10-01,12945.5,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2011-07-01,12945.6,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2011-04-01,12743.4,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2011-01-01,12672,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2010-10-01,12425.8,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2010-07-01,12069.1,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2010-04-01,11913,C,NA,NA
CLV05_MEUR,SCA,GValueAddManuf,AT,2010-01-01,11357.1,C,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2022-04-01,3430,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2022-01-01,3415.5,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2021-10-01,3344.8,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2021-07-01,3359.4,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2021-04-01,3353,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2021-01-01,3335,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2020-10-01,3343.3,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2020-07-01,3317.5,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2020-04-01,3087.1,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2020-01-01,3282.2,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2019-10-01,3334.2,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2019-07-01,3310.5,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2019-04-01,3297.7,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2019-01-01,3333.6,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2018-10-01,3348.1,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2018-07-01,3353,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2018-04-01,3356.3,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2018-01-01,3338.5,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2017-10-01,3335.2,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2017-07-01,3311.9,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2017-04-01,3310.9,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2017-01-01,3292.6,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2016-10-01,3234.9,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2016-07-01,3226.3,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2016-04-01,3215.9,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2016-01-01,3232.8,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2015-10-01,3202.2,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2015-07-01,3222.2,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2015-04-01,3231.7,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2015-01-01,3269.4,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2014-10-01,3262.6,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2014-07-01,3299.1,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2014-04-01,3324.3,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2014-01-01,3363.5,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2013-10-01,3405.4,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2013-07-01,3404,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2013-04-01,3365.7,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2013-01-01,3340.5,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2012-10-01,3403.7,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2012-07-01,3432,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2012-04-01,3419.7,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2012-01-01,3417.8,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2011-10-01,3435.7,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2011-07-01,3414.2,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2011-04-01,3460.3,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2011-01-01,3436.4,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2010-10-01,3429.8,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2010-07-01,3466.3,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2010-04-01,3491.1,F,NA,NA
CLV05_MEUR,SCA,GValueAddConstr,AT,2010-01-01,3483.1,F,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2022-04-01,14767.4,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2022-01-01,13947.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2021-10-01,13678.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2021-07-01,14618.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2021-04-01,12863.5,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2021-01-01,10883.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2020-10-01,12078.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2020-07-01,14043.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2020-04-01,11197.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2020-01-01,14033,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2019-10-01,15030.3,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2019-07-01,15098.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2019-04-01,15023.5,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2019-01-01,15139.1,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2018-10-01,15097.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2018-07-01,14817.1,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2018-04-01,14816.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2018-01-01,14790.3,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2017-10-01,14607.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2017-07-01,14478.7,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2017-04-01,14476.8,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2017-01-01,14363.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2016-10-01,14421.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2016-07-01,14321.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2016-04-01,14256.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2016-01-01,14244.7,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2015-10-01,14147.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2015-07-01,14225.8,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2015-04-01,14129.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2015-01-01,14167.1,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2014-10-01,14072.5,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2014-07-01,13987.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2014-04-01,14025.5,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2014-01-01,13930.7,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2013-10-01,13870.9,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2013-07-01,13805.5,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2013-04-01,13698.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2013-01-01,13656.4,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2012-10-01,13815.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2012-07-01,13824.8,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2012-04-01,13974.6,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2012-01-01,14205,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2011-10-01,14065.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2011-07-01,14120.4,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2011-04-01,14104.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2011-01-01,13918.8,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2010-10-01,13928.8,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2010-07-01,13793.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2010-04-01,13521.4,G-I,NA,NA
CLV05_MEUR,SCA,GValueAddWholesaletrade,AT,2010-01-01,13426.2,G-I,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2022-04-01,71177.6,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2022-01-01,69850,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2021-10-01,68966.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2021-07-01,69864,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2021-04-01,67132.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2021-01-01,64330.6,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2020-10-01,65126.4,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2020-07-01,66621,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2020-04-01,60090.8,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2020-01-01,67631.4,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2019-10-01,69166.8,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2019-07-01,69590.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2019-04-01,69393,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2019-01-01,69575.4,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2018-10-01,69402.7,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2018-07-01,68375.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2018-04-01,68084.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2018-01-01,67884.3,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2017-10-01,67351,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2017-07-01,66906.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2017-04-01,66486.2,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2017-01-01,66055.9,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2016-10-01,65847,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2016-07-01,65223.6,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2016-04-01,64916.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2016-01-01,64584.3,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2015-10-01,64171.9,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2015-07-01,64112,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2015-04-01,63646.9,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2015-01-01,63614.6,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2014-10-01,63494.6,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2014-07-01,63485.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2014-04-01,63398.7,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2014-01-01,63171.2,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2013-10-01,63245.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2013-07-01,62917.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2013-04-01,62687.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2013-01-01,62606.3,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2012-10-01,62557.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2012-07-01,62746.2,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2012-04-01,62747.2,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2012-01-01,63168,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2011-10-01,62748.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2011-07-01,62602.5,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2011-04-01,62466.4,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2011-01-01,61928.1,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2010-10-01,61503.4,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2010-07-01,60762,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2010-04-01,60080.3,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAdd,AT,2010-01-01,59219,TOTAL,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2022-04-01,953.6,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2022-01-01,937.8,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2021-10-01,951.1,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2021-07-01,979.9,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2021-04-01,992.2,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2021-01-01,958.8,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2020-10-01,936.3,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2020-07-01,918.4,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2020-04-01,925.9,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2020-01-01,978.2,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2019-10-01,963.7,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2019-07-01,964,A,NA,NA
CLV05_MEUR,SCA,GValueAddAgri,AT,2019-04-01,944.9,A,NA,NA
