time,na_item,values,geo
2018-10-01,EmiCO2Residential,43580.0400094135,DE
2019-01-01,EmiCO2Residential,54291.010044438,DE
2019-04-01,EmiCO2Residential,22096.477458750494,DE
2019-07-01,EmiCO2Residential,9230.3549951139,DE
2019-10-01,EmiCO2Residential,44277.386816555896,DE
2020-01-01,EmiCO2Residential,52956.775365647,DE
2020-04-01,EmiCO2Residential,22473.7823253558,DE
2020-07-01,EmiCO2Residential,9489.6296568411,DE
2020-10-01,EmiCO2Residential,46206.379694316,DE
2021-01-01,EmiCO2Residential,53710.522704592,DE
2021-04-01,EmiCO2Residential,24280.170120820698,DE
2021-07-01,EmiCO2Residential,8126.5614371491,DE
2021-10-01,EmiCO2Residential,43121.9543434987,DE
2022-01-01,EmiCO2Residential,53187.291887262,DE
2022-04-01,EmiCO2Residential,21650.2023409537,DE
2022-07-01,EmiCO2Residential,9989.634799071,DE
2022-10-01,EmiCO2Residential,43607.3631181352,DE
2023-01-01,EmiCO2Residential,51133.156751788,DE
2023-04-01,EmiCO2Residential,20814.0544616264,DE
2023-07-01,EmiCO2Residential,9603.8272291944,DE
2023-10-01,EmiCO2Residential,41923.2123827249,DE
1970-01-01,EmiCO2SolidFuel,6641.6327607177,DE
1970-04-01,EmiCO2SolidFuel,5025.8324657481,DE
1970-07-01,EmiCO2SolidFuel,4202.3075693205,DE
1970-10-01,EmiCO2SolidFuel,6154.6815520678,DE
1971-01-01,EmiCO2SolidFuel,6152.0170685024,DE
1971-04-01,EmiCO2SolidFuel,4666.699964139,DE
1971-07-01,EmiCO2SolidFuel,3908.697155899,DE
1971-10-01,EmiCO2SolidFuel,5706.3041180144,DE
1972-01-01,EmiCO2SolidFuel,5979.6654164583,DE
1972-04-01,EmiCO2SolidFuel,4532.8137522453,DE
1972-07-01,EmiCO2SolidFuel,3795.0849623004,DE
1972-10-01,EmiCO2SolidFuel,5544.4012115041,DE
1973-01-01,EmiCO2SolidFuel,5164.285820453,DE
1973-04-01,EmiCO2SolidFuel,3929.7749013553,DE
1973-07-01,EmiCO2SolidFuel,3298.8736528772,DE
1973-10-01,EmiCO2SolidFuel,4795.7151739478995,DE
1974-01-01,EmiCO2SolidFuel,4460.6528950336,DE
1974-04-01,EmiCO2SolidFuel,3403.00679268593,DE
1974-07-01,EmiCO2SolidFuel,2862.67135755986,DE
1974-10-01,EmiCO2SolidFuel,4144.5748101277,DE
1975-01-01,EmiCO2SolidFuel,4185.4405131379,DE
1975-04-01,EmiCO2SolidFuel,3195.1210065824703,DE
1975-07-01,EmiCO2SolidFuel,2689.32646134786,DE
1975-10-01,EmiCO2SolidFuel,3889.1946743998,DE
1976-01-01,EmiCO2SolidFuel,4153.598872709,DE
1976-04-01,EmiCO2SolidFuel,3171.04966410915,DE
1976-07-01,EmiCO2SolidFuel,2668.93130825142,DE
1976-10-01,EmiCO2SolidFuel,3860.2460007914,DE
1977-01-01,EmiCO2SolidFuel,3687.4524914185,DE
1977-04-01,EmiCO2SolidFuel,2818.76673492475,DE
1977-07-01,EmiCO2SolidFuel,2374.79400441664,DE
1977-10-01,EmiCO2SolidFuel,3428.1323586955,DE
1978-01-01,EmiCO2SolidFuel,4816.9734581728,DE
1978-04-01,EmiCO2SolidFuel,3665.7862356653,DE
1978-07-01,EmiCO2SolidFuel,3077.67035522188,DE
1978-10-01,EmiCO2SolidFuel,4473.1144888216,DE
1979-01-01,EmiCO2SolidFuel,4935.2889049054,DE
1979-04-01,EmiCO2SolidFuel,3757.2944503878,DE
1979-07-01,EmiCO2SolidFuel,3155.517356125,DE
1979-10-01,EmiCO2SolidFuel,4583.3958538817005,DE
1980-01-01,EmiCO2SolidFuel,5309.2682762377,DE
1980-04-01,EmiCO2SolidFuel,4034.9346456013,DE
1980-07-01,EmiCO2SolidFuel,3384.3978358317,DE
1980-10-01,EmiCO2SolidFuel,4927.6856329853,DE
1981-01-01,EmiCO2SolidFuel,5223.3192858012,DE
1981-04-01,EmiCO2SolidFuel,3974.3585755086,DE
1981-07-01,EmiCO2SolidFuel,3336.3237864694,DE
1981-10-01,EmiCO2SolidFuel,4850.2293643398,DE
1982-01-01,EmiCO2SolidFuel,5301.1099386047,DE
1982-04-01,EmiCO2SolidFuel,4032.1242387583,DE
1982-07-01,EmiCO2SolidFuel,3383.8358359562,DE
1982-10-01,EmiCO2SolidFuel,4922.0566202369,DE
1983-01-01,EmiCO2SolidFuel,9405.4836211252,DE
1983-04-01,EmiCO2SolidFuel,7035.3258018317,DE
1983-07-01,EmiCO2SolidFuel,5833.9263852567,DE
1983-10-01,EmiCO2SolidFuel,8678.6518296782,DE
1984-01-01,EmiCO2SolidFuel,8260.6700723242,DE
1984-04-01,EmiCO2SolidFuel,6191.9745613406,DE
1984-07-01,EmiCO2SolidFuel,5142.1140014583,DE
1984-10-01,EmiCO2SolidFuel,7628.805589956501,DE
1985-01-01,EmiCO2SolidFuel,6957.091528851901,DE
1985-04-01,EmiCO2SolidFuel,5236.0256208204,DE
1985-07-01,EmiCO2SolidFuel,4361.2179188642,DE
1985-10-01,EmiCO2SolidFuel,6434.136986268801,DE
1986-01-01,EmiCO2SolidFuel,4998.5157228037,DE
1986-04-01,EmiCO2SolidFuel,3799.1326911616,DE
1986-07-01,EmiCO2SolidFuel,3186.4218837722,DE
1986-10-01,EmiCO2SolidFuel,4640.2352362146,DE
1987-01-01,EmiCO2SolidFuel,4824.7382914944,DE
1987-04-01,EmiCO2SolidFuel,3664.9885389057,DE
1987-07-01,EmiCO2SolidFuel,3072.67519570719,DE
1987-10-01,EmiCO2SolidFuel,4477.9928412337,DE
1988-01-01,EmiCO2SolidFuel,4459.5882711336,DE
1988-04-01,EmiCO2SolidFuel,3391.02291301947,DE
1988-07-01,EmiCO2SolidFuel,2845.13459643496,DE
1988-10-01,EmiCO2SolidFuel,4140.3919291243,DE
1989-01-01,EmiCO2SolidFuel,7377.2816441436,DE
1989-04-01,EmiCO2SolidFuel,5530.5034298851,DE
1989-07-01,EmiCO2SolidFuel,4593.277368982,DE
1989-10-01,EmiCO2SolidFuel,6813.1559478328,DE
1990-01-01,EmiCO2SolidFuel,5717.3455192085,DE
1990-04-01,EmiCO2SolidFuel,4300.1332850293,DE
1990-07-01,EmiCO2SolidFuel,3580.8354044445,DE
1990-10-01,EmiCO2SolidFuel,5284.679939167,DE
1991-01-01,EmiCO2SolidFuel,7296.8058368208,DE
1991-04-01,EmiCO2SolidFuel,5438.1092038596,DE
1991-07-01,EmiCO2SolidFuel,4499.5537187397,DE
1991-10-01,EmiCO2SolidFuel,6719.7398264337,DE
1992-01-01,EmiCO2SolidFuel,3481.8976246024,DE
1992-04-01,EmiCO2SolidFuel,2632.65304273022,DE
1992-07-01,EmiCO2SolidFuel,2202.42030928342,DE
1992-10-01,EmiCO2SolidFuel,3221.11274135611,DE
1993-01-01,EmiCO2SolidFuel,2851.6308770013597,DE
1993-04-01,EmiCO2SolidFuel,2157.6167111107297,DE
1993-07-01,EmiCO2SolidFuel,1806.42562915452,DE
1993-10-01,EmiCO2SolidFuel,2637.73436549301,DE
1994-01-01,EmiCO2SolidFuel,2602.51791609016,DE
1994-04-01,EmiCO2SolidFuel,1970.40528616565,DE
1994-07-01,EmiCO2SolidFuel,1650.37283511767,DE
1994-10-01,EmiCO2SolidFuel,2408.06399962483,DE
1995-01-01,EmiCO2SolidFuel,2261.08008404523,DE
1995-04-01,EmiCO2SolidFuel,1717.05024579586,DE
1995-07-01,EmiCO2SolidFuel,1441.77846714209,DE
1995-10-01,EmiCO2SolidFuel,2093.39434939828,DE
1996-01-01,EmiCO2SolidFuel,1762.1420564784098,DE
1996-04-01,EmiCO2SolidFuel,1345.48675404607,DE
1996-07-01,EmiCO2SolidFuel,1134.41741008146,DE
1996-10-01,EmiCO2SolidFuel,1634.23060703658,DE
1997-01-01,EmiCO2SolidFuel,1324.78167756346,DE
1997-04-01,EmiCO2SolidFuel,1021.51890879251,DE
1997-07-01,EmiCO2SolidFuel,867.71946340754,DE
1997-10-01,EmiCO2SolidFuel,1232.05556716279,DE
1998-01-01,EmiCO2SolidFuel,1312.00763695455,DE
1998-04-01,EmiCO2SolidFuel,1012.00232347195,DE
1998-07-01,EmiCO2SolidFuel,859.42682648291,DE
1998-10-01,EmiCO2SolidFuel,1221.18762520428,DE
1999-01-01,EmiCO2SolidFuel,1036.29859708048,DE
1999-04-01,EmiCO2SolidFuel,803.57889459937,DE
1999-07-01,EmiCO2SolidFuel,685.41222300076,DE
1999-10-01,EmiCO2SolidFuel,965.45541976972,DE
2000-01-01,EmiCO2SolidFuel,992.62222313264,DE
2000-04-01,EmiCO2SolidFuel,766.97090781938,DE
2000-07-01,EmiCO2SolidFuel,652.35606039919,DE
2000-10-01,EmiCO2SolidFuel,924.0054026555,DE
2001-01-01,EmiCO2SolidFuel,949.47791418221,DE
2001-04-01,EmiCO2SolidFuel,730.06761529256,DE
2001-07-01,EmiCO2SolidFuel,618.67125554674,DE
2001-10-01,EmiCO2SolidFuel,882.6558761465001,DE
2002-01-01,EmiCO2SolidFuel,804.33921868209,DE
2002-04-01,EmiCO2SolidFuel,620.64304679933,DE
2002-07-01,EmiCO2SolidFuel,527.45514717605,DE
2002-10-01,EmiCO2SolidFuel,748.23666355023,DE
2003-01-01,EmiCO2SolidFuel,1051.60435836759,DE
2003-04-01,EmiCO2SolidFuel,804.52598218741,DE
2003-07-01,EmiCO2SolidFuel,679.15533286175,DE
2003-10-01,EmiCO2SolidFuel,976.20393901962,DE
2004-01-01,EmiCO2SolidFuel,971.42995034124,DE
2004-04-01,EmiCO2SolidFuel,746.07620011155,DE
2004-07-01,EmiCO2SolidFuel,631.60646878986,DE
2004-10-01,EmiCO2SolidFuel,902.91643544373,DE
2005-01-01,EmiCO2SolidFuel,832.04039056725,DE
2005-04-01,EmiCO2SolidFuel,640.89789091188,DE
2005-07-01,EmiCO2SolidFuel,543.8669954284301,DE
2005-10-01,EmiCO2SolidFuel,773.80203199478,DE
2006-01-01,EmiCO2SolidFuel,1073.19789942593,DE
2006-04-01,EmiCO2SolidFuel,820.4072429200301,DE
2006-07-01,EmiCO2SolidFuel,691.74212435274,DE
2006-10-01,EmiCO2SolidFuel,996.87951902696,DE
2007-01-01,EmiCO2SolidFuel,1053.32284945853,DE
2007-04-01,EmiCO2SolidFuel,805.69776324406,DE
2007-07-01,EmiCO2SolidFuel,679.6889897872,DE
2007-10-01,EmiCO2SolidFuel,978.52471100286,DE
2008-01-01,EmiCO2SolidFuel,976.75382453292,DE
2008-04-01,EmiCO2SolidFuel,747.89637810154,DE
2008-07-01,EmiCO2SolidFuel,631.11265741598,DE
2008-10-01,EmiCO2SolidFuel,908.28753716991,DE
2009-01-01,EmiCO2SolidFuel,909.54258127313,DE
2009-04-01,EmiCO2SolidFuel,694.87225759221,DE
2009-07-01,EmiCO2SolidFuel,585.32808714396,DE
2009-10-01,EmiCO2SolidFuel,845.31952791336,DE
2010-01-01,EmiCO2SolidFuel,1706.69150169143,DE
2010-04-01,EmiCO2SolidFuel,1291.86935915451,DE
2010-07-01,EmiCO2SolidFuel,1080.22177002632,DE
2010-10-01,EmiCO2SolidFuel,1582.51383064123,DE
2011-01-01,EmiCO2SolidFuel,1760.06780164115,DE
2011-04-01,EmiCO2SolidFuel,1331.6092929854,DE
2011-07-01,EmiCO2SolidFuel,1112.97109885868,DE
2011-10-01,EmiCO2SolidFuel,1631.87675978099,DE
2012-01-01,EmiCO2SolidFuel,1764.53266953442,DE
2012-04-01,EmiCO2SolidFuel,1329.96416055716,DE
2012-07-01,EmiCO2SolidFuel,1108.70557439389,DE
2012-10-01,EmiCO2SolidFuel,1633.47296010177,DE
2013-01-01,EmiCO2SolidFuel,1642.37210233653,DE
2013-04-01,EmiCO2SolidFuel,1239.17559082265,DE
2013-07-01,EmiCO2SolidFuel,1033.56513192703,DE
2013-10-01,EmiCO2SolidFuel,1521.45178954519,DE
2014-01-01,EmiCO2SolidFuel,1611.64816684583,DE
2014-04-01,EmiCO2SolidFuel,1212.6624346193,DE
2014-07-01,EmiCO2SolidFuel,1009.61638572252,DE
2014-10-01,EmiCO2SolidFuel,1491.11877079746,DE
2015-01-01,EmiCO2SolidFuel,1657.13738335353,DE
2015-04-01,EmiCO2SolidFuel,1243.22856221268,DE
2015-07-01,EmiCO2SolidFuel,1032.88538031629,DE
2015-10-01,EmiCO2SolidFuel,1531.47758703265,DE
2016-01-01,EmiCO2SolidFuel,1370.52150143875,DE
2016-04-01,EmiCO2SolidFuel,1031.7803614888298,DE
2016-07-01,EmiCO2SolidFuel,859.13563200169,DE
2016-10-01,EmiCO2SolidFuel,1268.72861034731,DE
2017-01-01,EmiCO2SolidFuel,1358.91405675013,DE
2017-04-01,EmiCO2SolidFuel,1024.63137848024,DE
2017-07-01,EmiCO2SolidFuel,854.0501912048001,DE
2017-10-01,EmiCO2SolidFuel,1258.89731422116,DE
2018-01-01,EmiCO2SolidFuel,1675.13470829334,DE
2018-04-01,EmiCO2SolidFuel,1254.88288077063,DE
2018-07-01,EmiCO2SolidFuel,1041.16935228487,DE
2018-10-01,EmiCO2SolidFuel,1547.85436439996,DE
2019-01-01,EmiCO2SolidFuel,1449.95702557203,DE
2019-04-01,EmiCO2SolidFuel,1083.71462551754,DE
2019-07-01,EmiCO2SolidFuel,897.53862799334,DE
2019-10-01,EmiCO2SolidFuel,1338.88315937616,DE
2020-01-01,EmiCO2SolidFuel,1229.43152352979,DE
2020-04-01,EmiCO2SolidFuel,918.73486240672,DE
2020-07-01,EmiCO2SolidFuel,760.80743843291,DE
2020-10-01,EmiCO2SolidFuel,1135.17759141952,DE
2021-01-01,EmiCO2SolidFuel,1136.86970566208,DE
2021-04-01,EmiCO2SolidFuel,850.8071457041101,DE
2021-07-01,EmiCO2SolidFuel,705.30531632096,DE
2021-10-01,EmiCO2SolidFuel,1050.2896936214802,DE
2022-01-01,EmiCO2SolidFuel,740.70453968205,DE
2022-04-01,EmiCO2SolidFuel,554.31100092218,DE
2022-07-01,EmiCO2SolidFuel,459.60025076003,DE
2022-10-01,EmiCO2SolidFuel,684.09072632968,DE
2023-01-01,EmiCO2SolidFuel,692.74770399005,DE
2023-04-01,EmiCO2SolidFuel,516.84222646818,DE
2023-07-01,EmiCO2SolidFuel,427.60684014549,DE
2023-10-01,EmiCO2SolidFuel,639.01372586519,DE
1970-01-01,EmiCO2OthCarb,307.486524416869,DE
1970-04-01,EmiCO2OthCarb,269.97890042801,DE
1970-07-01,EmiCO2OthCarb,225.013175808089,DE
1970-10-01,EmiCO2OthCarb,283.12556689704104,DE
1971-01-01,EmiCO2OthCarb,307.486524416869,DE
1971-04-01,EmiCO2OthCarb,269.97890042801,DE
1971-07-01,EmiCO2OthCarb,225.013175808089,DE
1971-10-01,EmiCO2OthCarb,283.12556689704104,DE
1972-01-01,EmiCO2OthCarb,319.51038234353,DE
1972-04-01,EmiCO2OthCarb,280.536071829582,DE
1972-07-01,EmiCO2OthCarb,233.812021424735,DE
1972-10-01,EmiCO2OthCarb,294.196821477163,DE
1973-01-01,EmiCO2OthCarb,326.67065722301,DE
1973-04-01,EmiCO2OthCarb,286.822926651563,DE
1973-07-01,EmiCO2OthCarb,239.051783373155,DE
1973-10-01,EmiCO2OthCarb,300.789815717271,DE
1974-01-01,EmiCO2OthCarb,336.53292272612,DE
1974-04-01,EmiCO2OthCarb,295.482179610072,DE
1974-07-01,EmiCO2OthCarb,246.268814056776,DE
1974-10-01,EmiCO2OthCarb,309.87073240704797,DE
1975-01-01,EmiCO2OthCarb,373.8203923149701,DE
1975-04-01,EmiCO2OthCarb,328.22127300103,DE
1975-07-01,EmiCO2OthCarb,273.555121858232,DE
1975-10-01,EmiCO2OthCarb,344.20406127576996,DE
1976-01-01,EmiCO2OthCarb,326.53555781425,DE
1976-04-01,EmiCO2OthCarb,286.704306852236,DE
1976-07-01,EmiCO2OthCarb,238.952920025988,DE
1976-10-01,EmiCO2OthCarb,300.665419707524,DE
1977-01-01,EmiCO2OthCarb,326.1302592113,DE
1977-04-01,EmiCO2OthCarb,286.348447123486,DE
1977-07-01,EmiCO2OthCarb,238.656329708816,DE
1977-10-01,EmiCO2OthCarb,300.292231331398,DE
1978-01-01,EmiCO2OthCarb,322.21237277878,DE
1978-04-01,EmiCO2OthCarb,282.908469800725,DE
1978-07-01,EmiCO2OthCarb,235.7892900221,DE
1978-10-01,EmiCO2OthCarb,296.68474375338803,DE
1979-01-01,EmiCO2OthCarb,336.66802232322,DE
1979-04-01,EmiCO2OthCarb,295.600799574784,DE
1979-07-01,EmiCO2OthCarb,246.367677541778,DE
1979-10-01,EmiCO2OthCarb,309.995128590228,DE
1980-01-01,EmiCO2OthCarb,340.31570956151,DE
1980-04-01,EmiCO2OthCarb,298.80353696812597,DE
1980-07-01,EmiCO2OthCarb,249.03699025849,DE
1980-10-01,EmiCO2OthCarb,313.353823801873,DE
1981-01-01,EmiCO2OthCarb,307.621623825615,DE
1981-04-01,EmiCO2OthCarb,270.09752022734,DE
1981-07-01,EmiCO2OthCarb,225.112039155255,DE
1981-10-01,EmiCO2OthCarb,283.249962906793,DE
1982-01-01,EmiCO2OthCarb,295.867965093161,DE
1982-04-01,EmiCO2OthCarb,259.777588755184,DE
1982-07-01,EmiCO2OthCarb,216.510920508614,DE
1982-10-01,EmiCO2OthCarb,272.427500693041,DE
1983-01-01,EmiCO2OthCarb,313.29580407872,DE
1983-04-01,EmiCO2OthCarb,275.07955626442197,DE
1983-07-01,EmiCO2OthCarb,229.264303457826,DE
1983-10-01,EmiCO2OthCarb,288.474599999044,DE
1984-01-01,EmiCO2OthCarb,331.53424027019,DE
1984-04-01,EmiCO2OthCarb,291.093243231154,DE
1984-07-01,EmiCO2OthCarb,242.610867041382,DE
1984-10-01,EmiCO2OthCarb,305.268076057276,DE
1985-01-01,EmiCO2OthCarb,336.26272372026,DE
1985-04-01,EmiCO2OthCarb,295.24493984603396,DE
1985-07-01,EmiCO2OthCarb,246.071087224606,DE
1985-10-01,EmiCO2OthCarb,309.62194021411096,DE
1986-01-01,EmiCO2OthCarb,346.39518822922,DE
1986-04-01,EmiCO2OthCarb,304.14143256858097,DE
1986-07-01,EmiCO2OthCarb,253.485844740397,DE
1986-10-01,EmiCO2OthCarb,318.95164909681,DE
1987-01-01,EmiCO2OthCarb,348.55678065278,DE
1987-04-01,EmiCO2OthCarb,306.039351011644,DE
1987-07-01,EmiCO2OthCarb,255.067659673422,DE
1987-10-01,EmiCO2OthCarb,320.94198698716,DE
1988-01-01,EmiCO2OthCarb,320.01605947472,DE
1988-04-01,EmiCO2OthCarb,280.98006577732,DE
1988-07-01,EmiCO2OthCarb,234.18206696556,DE
1988-10-01,EmiCO2OthCarb,294.6624357824,DE
1989-01-01,EmiCO2OthCarb,331.08212728418,DE
1989-04-01,EmiCO2OthCarb,290.696279601407,DE
1989-07-01,EmiCO2OthCarb,242.280018790396,DE
1989-10-01,EmiCO2OthCarb,304.851782219023,DE
1990-01-01,EmiCO2OthCarb,335.48825531857,DE
1990-04-01,EmiCO2OthCarb,294.564942152156,DE
1990-07-01,EmiCO2OthCarb,245.504345007348,DE
1990-10-01,EmiCO2OthCarb,308.908829921924,DE
1991-01-01,EmiCO2OthCarb,273.846132902023,DE
1991-04-01,EmiCO2OthCarb,240.442009572814,DE
1991-07-01,EmiCO2OthCarb,200.395734947755,DE
1991-10-01,EmiCO2OthCarb,252.150372337408,DE
1992-01-01,EmiCO2OthCarb,251.950129811804,DE
1992-04-01,EmiCO2OthCarb,221.216910686688,DE
1992-07-01,EmiCO2OthCarb,184.37262888749,DE
1992-10-01,EmiCO2OthCarb,231.989104134015,DE
1993-01-01,EmiCO2OthCarb,243.336586409985,DE
1993-04-01,EmiCO2OthCarb,213.654059011084,DE
1993-07-01,EmiCO2OthCarb,178.06939085297898,DE
1993-10-01,EmiCO2OthCarb,224.057978165952,DE
1994-01-01,EmiCO2OthCarb,233.339858380264,DE
1994-04-01,EmiCO2OthCarb,204.876745447634,DE
1994-07-01,EmiCO2OthCarb,170.753962881222,DE
1994-10-01,EmiCO2OthCarb,214.85325189088,DE
1995-01-01,EmiCO2OthCarb,253.067314012252,DE
1995-04-01,EmiCO2OthCarb,222.197819240598,DE
1995-07-01,EmiCO2OthCarb,185.190164437648,DE
1995-10-01,EmiCO2OthCarb,233.017778189505,DE
1996-01-01,EmiCO2OthCarb,253.265086036352,DE
1996-04-01,EmiCO2OthCarb,222.371466764512,DE
1996-07-01,EmiCO2OthCarb,185.334890491296,DE
1996-10-01,EmiCO2OthCarb,233.19988150784,DE
1997-01-01,EmiCO2OthCarb,258.70219243668396,DE
1997-04-01,EmiCO2OthCarb,227.145347539468,DE
1997-07-01,EmiCO2OthCarb,189.31366836023,DE
1997-10-01,EmiCO2OthCarb,238.206227183615,DE
1998-01-01,EmiCO2OthCarb,266.163392229796,DE
1998-04-01,EmiCO2OthCarb,233.69642004529,DE
1998-07-01,EmiCO2OthCarb,194.773641814256,DE
1998-10-01,EmiCO2OthCarb,245.076305230655,DE
1999-01-01,EmiCO2OthCarb,258.79295719318804,DE
1999-04-01,EmiCO2OthCarb,227.225040687664,DE
1999-07-01,EmiCO2OthCarb,189.380088396526,DE
1999-10-01,EmiCO2OthCarb,238.289801002625,DE
2000-01-01,EmiCO2OthCarb,248.041455610183,DE
2000-04-01,EmiCO2OthCarb,217.785021874369,DE
2000-07-01,EmiCO2OthCarb,181.512330547672,DE
2000-10-01,EmiCO2OthCarb,228.390098937776,DE
2001-01-01,EmiCO2OthCarb,259.51000848922,DE
2001-04-01,EmiCO2OthCarb,227.85462509244505,DE
2001-07-01,EmiCO2OthCarb,189.904813795935,DE
2001-10-01,EmiCO2OthCarb,238.9500431224,DE
2002-01-01,EmiCO2OthCarb,248.57832117724,DE
2002-04-01,EmiCO2OthCarb,218.25639985019,DE
2002-07-01,EmiCO2OthCarb,181.90519923177,DE
2002-10-01,EmiCO2OthCarb,228.8844307408,DE
2003-01-01,EmiCO2OthCarb,265.7139280717,DE
2003-04-01,EmiCO2OthCarb,233.301782135825,DE
2003-07-01,EmiCO2OthCarb,194.444731928475,DE
2003-10-01,EmiCO2OthCarb,244.662450364,DE
2004-01-01,EmiCO2OthCarb,253.03651608646,DE
2004-04-01,EmiCO2OthCarb,222.170778087635,DE
2004-07-01,EmiCO2OthCarb,185.167627062705,DE
2004-10-01,EmiCO2OthCarb,232.98942026319995,DE
2005-01-01,EmiCO2OthCarb,276.184849598971,DE
2005-04-01,EmiCO2OthCarb,242.495446429771,DE
2005-07-01,EmiCO2OthCarb,202.107166277288,DE
2005-10-01,EmiCO2OthCarb,254.30380163611,DE
2006-01-01,EmiCO2OthCarb,278.522195063107,DE
2006-04-01,EmiCO2OthCarb,244.547679318754,DE
2006-07-01,EmiCO2OthCarb,203.817594163007,DE
2006-10-01,EmiCO2OthCarb,256.455968339423,DE
2007-01-01,EmiCO2OthCarb,285.644337615322,DE
2007-04-01,EmiCO2OthCarb,250.801053246557,DE
2007-07-01,EmiCO2OthCarb,209.029451551786,DE
2007-10-01,EmiCO2OthCarb,263.013851327765,DE
2008-01-01,EmiCO2OthCarb,295.26920058395,DE
2008-04-01,EmiCO2OthCarb,259.251862354268,DE
2008-07-01,EmiCO2OthCarb,216.072755278333,DE
2008-10-01,EmiCO2OthCarb,271.876173959519,DE
2009-01-01,EmiCO2OthCarb,430.71493635258,DE
2009-04-01,EmiCO2OthCarb,378.17574326198,DE
2009-07-01,EmiCO2OthCarb,315.189538404879,DE
2009-10-01,EmiCO2OthCarb,396.59107259128,DE
2010-01-01,EmiCO2OthCarb,476.6922371212201,DE
2010-04-01,EmiCO2OthCarb,418.5446704197,DE
2010-07-01,EmiCO2OthCarb,348.83491028144,DE
2010-10-01,EmiCO2OthCarb,438.92577122304,DE
2011-01-01,EmiCO2OthCarb,500.06698588984,DE
2011-04-01,EmiCO2OthCarb,439.0681355774,DE
2011-07-01,EmiCO2OthCarb,365.94013615798,DE
2011-10-01,EmiCO2OthCarb,460.44862985478,DE
2012-01-01,EmiCO2OthCarb,495.3327033726701,DE
2012-04-01,EmiCO2OthCarb,434.91134727352,DE
2012-07-01,EmiCO2OthCarb,362.47567232049,DE
2012-10-01,EmiCO2OthCarb,456.08942606833,DE
2013-01-01,EmiCO2OthCarb,493.89964481174,DE
2013-04-01,EmiCO2OthCarb,433.65309514275,DE
2013-07-01,EmiCO2OthCarb,361.42698552511,DE
2013-10-01,EmiCO2OthCarb,454.7699031454,DE
2014-01-01,EmiCO2OthCarb,490.38681461231,DE
2014-04-01,EmiCO2OthCarb,430.56876474346,DE
2014-07-01,EmiCO2OthCarb,358.85635879358,DE
2014-10-01,EmiCO2OthCarb,451.53538077564,DE
2015-01-01,EmiCO2OthCarb,502.05169890582,DE
2015-04-01,EmiCO2OthCarb,440.81075060335,DE
2015-07-01,EmiCO2OthCarb,367.39251388297,DE
2015-10-01,EmiCO2OthCarb,462.27610180286,DE
2016-01-01,EmiCO2OthCarb,501.9285992655901,DE
2016-04-01,EmiCO2OthCarb,440.70266682446,DE
2016-07-01,EmiCO2OthCarb,367.30243175319,DE
2016-10-01,EmiCO2OthCarb,462.16275486676,DE
2017-01-01,EmiCO2OthCarb,436.15047877649,DE
2017-04-01,EmiCO2OthCarb,382.94825083648,DE
2017-07-01,EmiCO2OthCarb,319.167171783658,DE
2017-10-01,EmiCO2OthCarb,401.59597819838,DE
2018-01-01,EmiCO2OthCarb,455.66581781779,DE
2018-04-01,EmiCO2OthCarb,400.08308230866,DE
2018-07-01,EmiCO2OthCarb,333.44815018745,DE
2018-10-01,EmiCO2OthCarb,419.5651930761099,DE
2019-01-01,EmiCO2OthCarb,453.59628928764,DE
2019-04-01,EmiCO2OthCarb,398.26599768021,DE
2019-07-01,EmiCO2OthCarb,331.93370597602,DE
2019-10-01,EmiCO2OthCarb,417.65962521613,DE
2020-01-01,EmiCO2OthCarb,448.74416140538995,DE
2020-04-01,EmiCO2OthCarb,394.00573894898,DE
2020-07-01,EmiCO2OthCarb,328.38300499399,DE
2020-10-01,EmiCO2OthCarb,413.19191249303,DE
2021-01-01,EmiCO2OthCarb,444.82285212529,DE
2021-04-01,EmiCO2OthCarb,390.56275630222,DE
2021-07-01,EmiCO2OthCarb,325.51346052821,DE
2021-10-01,EmiCO2OthCarb,409.5812732462901,DE
2022-01-01,EmiCO2OthCarb,444.82285212529,DE
2022-04-01,EmiCO2OthCarb,390.56275630222,DE
2022-07-01,EmiCO2OthCarb,325.51346052821,DE
2022-10-01,EmiCO2OthCarb,409.5812732462901,DE
2023-01-01,EmiCO2OthCarb,444.82285212529,DE
2023-04-01,EmiCO2OthCarb,390.56275630222,DE
2023-07-01,EmiCO2OthCarb,325.51346052821,DE
2023-10-01,EmiCO2OthCarb,409.5812732462901,DE
1970-01-01,EmiCO2CemPro,6479.69426,DE
1970-04-01,EmiCO2CemPro,5687.17253,DE
1970-07-01,EmiCO2CemPro,4739.806006,DE
1970-10-01,EmiCO2CemPro,5965.527204,DE
1971-01-01,EmiCO2CemPro,6857.41815,DE
1971-04-01,EmiCO2CemPro,6018.697575,DE
1971-07-01,EmiCO2CemPro,5016.105765,DE
1971-10-01,EmiCO2CemPro,6313.27851,DE
1972-01-01,EmiCO2CemPro,7130.0944,DE
1972-04-01,EmiCO2CemPro,6258.0232,DE
1972-07-01,EmiCO2CemPro,5215.5646400000005,DE
1972-10-01,EmiCO2CemPro,6564.31776,DE
1973-01-01,EmiCO2CemPro,6852.12044,DE
1973-04-01,EmiCO2CemPro,6014.04782,DE
1973-07-01,EmiCO2CemPro,5012.230564,DE
1973-10-01,EmiCO2CemPro,6308.401176,DE
1974-01-01,EmiCO2CemPro,6177.44149,DE
