y,const,trend,,ly1,ly2,ly3,ly4,ly5,ly6,ly7,ly8,ly9,ly10,ly11,ly12
2020-10-01,1.14418,1,730,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214,1.14777,1.65798,1.72531,1.56376,1.35828,1.28856
2020-11-01,1.15454,1,731,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214,1.14777,1.65798,1.72531,1.56376,1.35828
2020-12-01,1.32589,1,732,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214,1.14777,1.65798,1.72531,1.56376
2021-01-01,1.59358,1,733,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214,1.14777,1.65798,1.72531
2021-02-01,1.84617,1,734,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214,1.14777,1.65798
2021-03-01,2.66662,1,735,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214,1.14777
2021-04-01,3.67474,1,736,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309,0.44214
2021-05-01,4.10917,1,737,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378,0.46309
2021-06-01,4.33164,1,738,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907,0.72378
2021-07-01,4.50537,1,739,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392,0.90907
2021-08-01,4.60782,1,740,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575,1.17392
2021-09-01,4.76077,1,741,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418,1.26575
2021-10-01,5.36125,1,742,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454,1.14418
2021-11-01,5.97292,1,743,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589,1.15454
2021-12-01,6.17939,1,744,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358,1.32589
2022-01-01,6.30921,1,745,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617,1.59358
2022-02-01,6.59147,1,746,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662,1.84617
2022-03-01,6.96708,1,747,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474,2.66662
2022-04-01,6.70154,1,748,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917,3.67474
2022-05-01,6.80138,1,749,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164,4.10917
2022-06-01,7.24887,1,750,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537,4.33164
2022-07-01,6.76001,1,751,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782,4.50537
2022-08-01,6.63689,1,752,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077,4.60782
2022-09-01,6.66079,1,753,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125,4.76077
2022-10-01,6.45651,1,754,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292,5.36125
2022-11-01,6.01829,1,755,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939,5.97292
2022-12-01,5.50877,1,756,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921,6.17939
2023-01-01,5.52511,1,757,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147,6.30921
2023-02-01,5.20932,1,758,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708,6.59147
2023-03-01,4.42313,1,759,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154,6.96708
2023-04-01,4.46254,1,760,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138,6.70154
2023-05-01,3.97951,1,761,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887,6.80138
2023-06-01,3.26157,1,762,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001,7.24887
2023-07-01,3.37385,1,763,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689,6.76001
2023-08-01,3.38712,1,764,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079,6.63689
2023-09-01,3.41634,1,765,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651,6.66079
2023-10-01,2.99429,1,766,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829,6.45651
2023-11-01,2.70172,1,767,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877,6.01829
2023-12-01,2.70179,1,768,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511,5.50877
2024-01-01,2.61161,1,769,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932,5.52511
2024-02-01,2.59043,1,770,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313,5.20932
2024-03-01,2.80963,1,771,2.59043,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254,4.42313
2024-04-01,2.72068,1,772,2.80963,2.59043,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951,4.46254
2024-05-01,2.56701,1,773,2.72068,2.80963,2.59043,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157,3.97951
2024-06-01,2.43617,1,774,2.56701,2.72068,2.80963,2.59043,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385,3.26157
2024-07-01,2.45444,1,775,2.43617,2.56701,2.72068,2.80963,2.59043,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712,3.37385
2024-08-01,2.23618,1,776,2.45444,2.43617,2.56701,2.72068,2.80963,2.59043,2.61161,2.70179,2.70172,2.99429,3.41634,3.38712
